"Id","Name","StageName","Type","Amount","Probability","CloseDate","LeadSource","IsClosed","IsWon","AccountId","Account.Name"
"BTH8SOVZ2M3WGAZVVP","Cipher Group - New Customer - 06168","Closed Lost","New Customer","37152.5","6","2025-07-28","Partner Referral","true","false","Cipher Group","#N/A"
"KM9CQQXZUKQ0DAUPZK","Stratos Innovations - Existing Customer - Downgrade - 06169","Qualification","Existing Customer - Downgrade","72266.6","14","2025-08-11","Web","false","false","Stratos Innovations","#N/A"
"SXREJ2ESUS2AYKMULH","Flux Group - Existing Customer - Downgrade - 06170","Closed Won","Existing Customer - Downgrade","87453.32","99","2025-11-27","Purchased List","true","true","Flux Group","#N/A"
"LD89OCS6EQ3MDACUH8","Cobalt Solutions - New Customer - 06171","Perception Analysis","New Customer","50042.18","53","2026-02-26","External Referral","false","false","Cobalt Solutions","#N/A"
"SD8EDXGDYXSXH1FRQZ","Nexus Systems - Existing Customer - Upgrade - 06172","Id. Decision Makers","Existing Customer - Upgrade","52503.73","45","2025-06-23","Employee Referral","false","false","Nexus Systems","#N/A"
"GQGB1CN19OSR7OTPHN","Vertex Industries - Existing Customer - Downgrade - 06173","Negotiation/Review","Existing Customer - Downgrade","22971.54","86","2026-07-24","External Referral","false","false","Vertex Industries","#N/A"
"U7YBCNTDEWUUU3TOSJ","Nexus Networks - Existing Customer - Upgrade - 06174","Closed Lost","Existing Customer - Upgrade","64710.01","0","2026-05-11","Trade Show","true","false","Nexus Networks","#N/A"
"MMEXJY2XTD2H1XN49D","Catalyst Group - New Customer - 06175","Value Proposition","New Customer","100688.24","44","2025-03-14","Partner Referral","false","false","Catalyst Group","#N/A"
"ORFHKVJWSIFZUILA3I","Zenith Analytics - Existing Customer - Upgrade - 06176","Perception Analysis","Existing Customer - Upgrade","47933.04","66","2026-03-01","External Referral","false","false","Zenith Analytics","#N/A"
"3WUIKNUKME6FBUIKEN","Quantum Logic - Existing Customer - Downgrade - 06177","Closed Won","Existing Customer - Downgrade","164689.45","100","2025-08-14","Employee Referral","true","true","Quantum Logic","#N/A"
"OL4XE5QARVSY589G0W","Horizon Systems - Existing Customer - Upgrade - 06178","Closed Won","Existing Customer - Upgrade","212067.39","91","2026-06-03","Employee Referral","true","true","Horizon Systems","#N/A"
"38GLLOY385IFKYSABO","Stratos Industries - Existing Customer - Upgrade - 06179","Needs Analysis","Existing Customer - Upgrade","34170.98","21","2025-04-14","Purchased List","false","false","Stratos Industries","#N/A"
"KBRWN58SZRKOX0ADCD","Nexus Enterprises - Existing Customer - Downgrade - 06180","Closed Won","Existing Customer - Downgrade","145709.52","100","2026-05-27","Partner Referral","true","true","Nexus Enterprises","#N/A"
"RHJ5HDQ3HBTT0BMD5O","Ember Analytics - Existing Customer - Replacement - 06181","Closed Won","Existing Customer - Replacement","12102.77","95","2025-11-18","Employee Referral","true","true","Ember Analytics","#N/A"
"LZGWGGCNNS6VY6S38Y","Titan Group - Existing Customer - Downgrade - 06182","Closed Won","Existing Customer - Downgrade","18563.66","93","2025-08-11","Employee Referral","true","true","Titan Group","#N/A"
"FQXMEUYH6ZKWBY5VOF","Apex Global - New Customer - 06183","Value Proposition","New Customer","232490.97","42","2026-05-01","Purchased List","false","false","Apex Global","#N/A"
"PY1KRMJ7LK1XVEGMCH","Peak Global - Existing Customer - Replacement - 06184","Prospecting","Existing Customer - Replacement","40264.48","17","2026-05-20","Web","false","false","Peak Global","#N/A"
"FZU0HJ5PNF9TELP8CH","Stellar Analytics - Existing Customer - Replacement - 06185","Closed Won","Existing Customer - Replacement","445992.3","93","2025-08-04","Web","true","true","Stellar Analytics","#N/A"
"RQOGFEOQ3E6FTPJIM8","Horizon Services - Existing Customer - Replacement - 06186","Needs Analysis","Existing Customer - Replacement","13699.44","23","2026-01-01","Web","false","false","Horizon Services","#N/A"
"773JB9AOGYZJO1LQZ6","Prism Ventures - Existing Customer - Downgrade - 06187","Needs Analysis","Existing Customer - Downgrade","327503.87","39","2025-12-12","Web","false","false","Prism Ventures","#N/A"
"4U5C7CNE4KU3Y1KBLE","Stratos Corp - Existing Customer - Replacement - 06188","Closed Lost","Existing Customer - Replacement","21984.38","6","2025-10-02","Web","true","false","Stratos Corp","#N/A"
"0AMOVTYBPWPMFO0DJ0","Flux Group - Existing Customer - Replacement - 06189","Proposal/Price Quote","Existing Customer - Replacement","70440.5","64","2025-05-01","Trade Show","false","false","Flux Group","#N/A"
"23YVZNBXZXX3F3OQD9","Atlas Corp - New Customer - 06190","Prospecting","New Customer","114117.98","8","2025-04-18","Web","false","false","Atlas Corp","#N/A"
"NFPMZXL24CDE6OO88F","Ember Services - New Customer - 06191","Closed Lost","New Customer","55322.49","0","2026-01-26","Trade Show","true","false","Ember Services","#N/A"
"43XJC8U7C7VTKOERZP","Apex Technologies - Existing Customer - Downgrade - 06192","Prospecting","Existing Customer - Downgrade","137641.08","9","2026-03-20","Other","false","false","Apex Technologies","#N/A"
"HOK3SLYYQI1MQ7YNPT","Cipher Ventures - Existing Customer - Downgrade - 06193","Perception Analysis","Existing Customer - Downgrade","26379.19","56","2025-09-10","Other","false","false","Cipher Ventures","#N/A"
"HKO8JJXTNB7QPNLLHM","Nova Innovations - Existing Customer - Downgrade - 06194","Closed Won","Existing Customer - Downgrade","19370.42","100","2025-05-09","Other","true","true","Nova Innovations","#N/A"
"HYH9C9AA7CPEOZT5ZF","Helix Capital - Existing Customer - Replacement - 06195","Id. Decision Makers","Existing Customer - Replacement","827637.8","54","2025-04-27","Trade Show","false","false","Helix Capital","#N/A"
"HO7EHI1MKY4ZHUXROH","Quantum Labs - Existing Customer - Replacement - 06196","Qualification","Existing Customer - Replacement","48250.69","18","2025-08-14","Employee Referral","false","false","Quantum Labs","#N/A"
"60YNZWGME7SRFTNY2O","Pinnacle Innovations - Existing Customer - Replacement - 06197","Value Proposition","Existing Customer - Replacement","14141.8","49","2026-04-09","Phone Inquiry","false","false","Pinnacle Innovations","#N/A"
"TKNJSACRCDPLL4UQSJ","Catalyst Ventures - Existing Customer - Downgrade - 06198","Negotiation/Review","Existing Customer - Downgrade","17152.85","87","2025-07-04","Phone Inquiry","false","false","Catalyst Ventures","#N/A"
"SPQH7ANE2OF6DANZN4","Forge Technologies - Existing Customer - Downgrade - 06199","Needs Analysis","Existing Customer - Downgrade","134586.57","34","2025-06-07","External Referral","false","false","Forge Technologies","#N/A"
"BJSVQOU7NAVNVO0VFN","Vertex Ventures - Existing Customer - Downgrade - 06200","Perception Analysis","Existing Customer - Downgrade","82516.89","56","2026-04-07","Web","false","false","Vertex Ventures","#N/A"
"WZYZOTBNX5WPGKYXG5","Orbit Enterprises - New Customer - 06201","Qualification","New Customer","365917.18","25","2025-10-30","Other","false","false","Orbit Enterprises","#N/A"
"KAXZFQ5N0XGNDEJMGR","Cipher Enterprises - Existing Customer - Downgrade - 06202","Value Proposition","Existing Customer - Downgrade","21525.5","42","2025-10-16","Phone Inquiry","false","false","Cipher Enterprises","#N/A"
"09I3KP6KFMZJTEIOHC","Matrix Services - New Customer - 06203","Closed Won","New Customer","18687.96","100","2026-02-13","Partner Referral","true","true","Matrix Services","#N/A"
"ZXAOACADF7FT7KQ1HV","Quantum Solutions - Existing Customer - Upgrade - 06204","Needs Analysis","Existing Customer - Upgrade","27982.91","31","2025-04-22","Other","false","false","Quantum Solutions","#N/A"
"XBE1RCI7GJ9DZ4MWZP","Catalyst Logic - Existing Customer - Downgrade - 06205","Value Proposition","Existing Customer - Downgrade","81087.24","47","2025-05-16","Web","false","false","Catalyst Logic","#N/A"
"EB2F73OHWHAGFL4AUG","Stellar Systems - Existing Customer - Upgrade - 06206","Closed Won","Existing Customer - Upgrade","153185.88","100","2026-06-24","Web","true","true","Stellar Systems","#N/A"
"VNL6TM82RY6FUP5K0Y","Vanguard Partners - Existing Customer - Replacement - 06207","Qualification","Existing Customer - Replacement","162048.83","21","2026-03-08","Phone Inquiry","false","false","Vanguard Partners","#N/A"
"PDHMIOXGRK6SGBO2QD","Prism Partners - Existing Customer - Downgrade - 06208","Id. Decision Makers","Existing Customer - Downgrade","80059.03","46","2026-01-01","Web","false","false","Prism Partners","#N/A"
"RUPVJT0HJ1ZQFMWDXD","Pulse Solutions - Existing Customer - Upgrade - 06209","Qualification","Existing Customer - Upgrade","21168.38","29","2026-09-04","External Referral","false","false","Pulse Solutions","#N/A"
"WWMEMPDGYGEVBXXQOX","Quantum Capital - New Customer - 06210","Id. Decision Makers","New Customer","71156.64","47","2025-09-11","Partner Referral","false","false","Quantum Capital","#N/A"
"N8V3HVSIBOQNPOJSKO","Vector Services - Existing Customer - Downgrade - 06211","Closed Won","Existing Customer - Downgrade","138428.54","92","2025-04-09","Web","true","true","Vector Services","#N/A"
"D11IHYPJY9KV4DYQIX","Stellar Dynamics - New Customer - 06212","Qualification","New Customer","6073.8","12","2026-02-04","Employee Referral","false","false","Stellar Dynamics","#N/A"
"GWXWOXY2C1BUDOLSJN","Ember Group - Existing Customer - Replacement - 06213","Value Proposition","Existing Customer - Replacement","21977.15","46","2025-08-05","Phone Inquiry","false","false","Ember Group","#N/A"
"TI5YRP2P32H7XUIMKJ","Stellar Technologies - Existing Customer - Downgrade - 06214","Closed Lost","Existing Customer - Downgrade","47521.04","9","2026-02-05","Employee Referral","true","false","Stellar Technologies","#N/A"
"MODSAVCM4Q5VNJHHSS","Titan Industries - Existing Customer - Replacement - 06215","Value Proposition","Existing Customer - Replacement","4517.26","38","2025-12-22","Employee Referral","false","false","Titan Industries","#N/A"
"EWCPA0XLHULDVY7M41","Apex Group - New Customer - 06216","Closed Lost","New Customer","177740.23","2","2026-03-25","Other","true","false","Apex Group","#N/A"
"I68YP6OQTYDDAQLKLO","Pinnacle Global - New Customer - 06217","Qualification","New Customer","119875.78","18","2025-05-08","Trade Show","false","false","Pinnacle Global","#N/A"
"JMRN4FNP0AKD5LSH8H","Cipher Works - Existing Customer - Upgrade - 06218","Closed Won","Existing Customer - Upgrade","93719.03","91","2026-02-18","Employee Referral","true","true","Cipher Works","#N/A"
"ESMJK2LA20K0YE3ULY","Matrix Networks - Existing Customer - Upgrade - 06219","Qualification","Existing Customer - Upgrade","55316.18","10","2025-11-06","Web","false","false","Matrix Networks","#N/A"
"GSYDEEBMV4JPRBQVMK","Vertex Global - Existing Customer - Replacement - 06220","Closed Lost","Existing Customer - Replacement","46948.34","3","2026-05-11","Employee Referral","true","false","Vertex Global","#N/A"
"OVM8FYS4IYDO51OPWU","Apex Group - Existing Customer - Downgrade - 06221","Closed Lost","Existing Customer - Downgrade","40180.22","0","2025-05-13","Web","true","false","Apex Group","#N/A"
"CQWVCLYUQQVQXLDBK8","Peak Global - Existing Customer - Downgrade - 06222","Qualification","Existing Customer - Downgrade","19431.7","17","2026-08-28","External Referral","false","false","Peak Global","#N/A"
"CIOOR9UTNVCWCKMB0C","Stellar Innovations - Existing Customer - Downgrade - 06223","Value Proposition","Existing Customer - Downgrade","168951.01","46","2025-06-09","Web","false","false","Stellar Innovations","#N/A"
"PCCUFVUZLBD7TG3WFZ","Titan Dynamics - New Customer - 06224","Qualification","New Customer","11486.59","29","2026-02-20","Web","false","false","Titan Dynamics","#N/A"
"GPRZISFWGKYMZGQE3C","Meridian Labs - Existing Customer - Upgrade - 06225","Prospecting","Existing Customer - Upgrade","18960.69","13","2025-12-19","Purchased List","false","false","Meridian Labs","#N/A"
"U0H3DC1JDYPJJDPC5L","Titan Works - Existing Customer - Replacement - 06226","Needs Analysis","Existing Customer - Replacement","39246.74","28","2025-09-11","Web","false","false","Titan Works","#N/A"
"JU50WVTRXPU7SVRKFQ","Quantum Industries - Existing Customer - Upgrade - 06227","Needs Analysis","Existing Customer - Upgrade","12190.62","25","2026-03-06","Other","false","false","Quantum Industries","#N/A"
"DHZZJWKISEJMEKY49E","Peak Partners - Existing Customer - Downgrade - 06228","Qualification","Existing Customer - Downgrade","244397.46","16","2025-04-02","Trade Show","false","false","Peak Partners","#N/A"
"3PLBCND77OUX3B2ZIY","Prism Services - Existing Customer - Downgrade - 06229","Closed Won","Existing Customer - Downgrade","34533.88","100","2025-07-29","Employee Referral","true","true","Prism Services","#N/A"
"YVBBS8XNAKCME5ZDD5","Meridian Partners - Existing Customer - Downgrade - 06230","Proposal/Price Quote","Existing Customer - Downgrade","12391.35","61","2025-11-14","Partner Referral","false","false","Meridian Partners","#N/A"
"01OQCLUSDZO2DYNJG4","Quantum Works - Existing Customer - Upgrade - 06231","Proposal/Price Quote","Existing Customer - Upgrade","6624.12","79","2025-09-19","Partner Referral","false","false","Quantum Works","#N/A"
"VIRDKPKIYRYXLJLF7X","Quantum Innovations - Existing Customer - Downgrade - 06232","Needs Analysis","Existing Customer - Downgrade","699641.22","20","2025-11-05","Other","false","false","Quantum Innovations","#N/A"
"OYHNUJJZBJI1BOQHDU","Cipher Solutions - New Customer - 06233","Proposal/Price Quote","New Customer","9463.28","60","2025-10-31","External Referral","false","false","Cipher Solutions","#N/A"
"VYE3RKZSJXWSSQ8O0X","Flux Dynamics - Existing Customer - Downgrade - 06234","Needs Analysis","Existing Customer - Downgrade","10580.98","25","2025-06-17","Employee Referral","false","false","Flux Dynamics","#N/A"
"AN6HTWYABGMHA0RFHN","Meridian Solutions - Existing Customer - Downgrade - 06235","Negotiation/Review","Existing Customer - Downgrade","31793.81","79","2026-01-21","Trade Show","false","false","Meridian Solutions","#N/A"
"BIPJRKG9RYJDEMX1XI","Quantum Digital - New Customer - 06236","Closed Won","New Customer","27424.71","94","2026-03-17","Employee Referral","true","true","Quantum Digital","#N/A"
"ORG0VDAIRBXGIF3MX8","Onyx Works - New Customer - 06237","Closed Won","New Customer","19603.78","97","2025-05-26","Employee Referral","true","true","Onyx Works","#N/A"
"NH10HJ3PXIVRA774HY","Nexus Analytics - Existing Customer - Upgrade - 06238","Needs Analysis","Existing Customer - Upgrade","46841.99","29","2026-02-20","Partner Referral","false","false","Nexus Analytics","#N/A"
"DDOYN2ADSSWRVQFZBR","Catalyst Solutions - Existing Customer - Replacement - 06239","Needs Analysis","Existing Customer - Replacement","149112.7","38","2026-07-31","Trade Show","false","false","Catalyst Solutions","#N/A"
"DLOVNMOQ0KYVTMHBQ6","Onyx Analytics - New Customer - 06240","Needs Analysis","New Customer","32184.08","33","2025-06-23","External Referral","false","false","Onyx Analytics","#N/A"
"J9EAOLCEDTDMB4FQGV","Forge Innovations - Existing Customer - Downgrade - 06241","Value Proposition","Existing Customer - Downgrade","162112.3","45","2026-08-22","Purchased List","false","false","Forge Innovations","#N/A"
"ZKEPKCHP3RHTGIRMBR","Vector Solutions - Existing Customer - Downgrade - 06242","Closed Won","Existing Customer - Downgrade","62585.12","100","2026-05-14","Employee Referral","true","true","Vector Solutions","#N/A"
"N7ZP53QISAXPNO0FLA","Vector Enterprises - Existing Customer - Downgrade - 06243","Prospecting","Existing Customer - Downgrade","12585.65","17","2025-06-03","Partner Referral","false","false","Vector Enterprises","#N/A"
"HZMFEMN26HRWVL0MKJ","Cipher Networks - Existing Customer - Downgrade - 06244","Negotiation/Review","Existing Customer - Downgrade","14878.57","89","2025-11-17","Other","false","false","Cipher Networks","#N/A"
"YOFB2KVUILWYLFRVA0","Forge Innovations - Existing Customer - Upgrade - 06245","Negotiation/Review","Existing Customer - Upgrade","106041.29","76","2026-06-02","Partner Referral","false","false","Forge Innovations","#N/A"
"LLIR5SX045SNXRH3D4","Onyx Logic - Existing Customer - Replacement - 06246","Value Proposition","Existing Customer - Replacement","136338.95","40","2025-10-06","Web","false","false","Onyx Logic","#N/A"
"BXORFNHGIJVHGGB9ZZ","Horizon Dynamics - Existing Customer - Replacement - 06247","Negotiation/Review","Existing Customer - Replacement","85167.99","85","2026-01-27","Partner Referral","false","false","Horizon Dynamics","#N/A"
"R3T39XCZTJBCDCFROY","Catalyst Dynamics - Existing Customer - Replacement - 06248","Perception Analysis","Existing Customer - Replacement","15108.59","58","2026-06-02","Partner Referral","false","false","Catalyst Dynamics","#N/A"
"BTJRAI51LIPEUOP9DD","Pulse Services - Existing Customer - Upgrade - 06249","Proposal/Price Quote","Existing Customer - Upgrade","14835.37","63","2025-12-25","Trade Show","false","false","Pulse Services","#N/A"
"1TODSFN4AWUW6M9XNC","Peak Ventures - Existing Customer - Replacement - 06250","Prospecting","Existing Customer - Replacement","50537.33","11","2026-03-05","Purchased List","false","false","Peak Ventures","#N/A"
"TANUBZWI2ARYCWYDNA","Nova Analytics - New Customer - 06251","Value Proposition","New Customer","22742.93","45","2025-11-20","Web","false","false","Nova Analytics","#N/A"
"FYAYHTNH7BP5GGAQP3","Catalyst Logic - Existing Customer - Replacement - 06252","Proposal/Price Quote","Existing Customer - Replacement","286006.7","64","2025-06-22","Purchased List","false","false","Catalyst Logic","#N/A"
"ZQR2YRYJ26QJIKFYQA","Horizon Logic - Existing Customer - Upgrade - 06253","Prospecting","Existing Customer - Upgrade","166561.38","17","2026-06-16","Partner Referral","false","false","Horizon Logic","#N/A"
"KUUUT66J79FF82XOGO","Meridian Services - New Customer - 06254","Qualification","New Customer","299259.84","14","2026-08-18","Partner Referral","false","false","Meridian Services","#N/A"
"13LUCUJGGHNDWQHTWB","Stellar Solutions - Existing Customer - Downgrade - 06255","Qualification","Existing Customer - Downgrade","50073.16","16","2025-05-02","Trade Show","false","false","Stellar Solutions","#N/A"
"UEJ2LY1ORXF27HXBDC","Nova Ventures - Existing Customer - Downgrade - 06256","Closed Won","Existing Customer - Downgrade","179556.69","91","2026-08-24","Phone Inquiry","true","true","Nova Ventures","#N/A"
"TEDP9ONQRL0PGEBFIU","Orbit Ventures - New Customer - 06257","Closed Won","New Customer","57458.79","100","2026-05-01","Web","true","true","Orbit Ventures","#N/A"
"OMVJTNHJ9YL1XQJIXB","Prism Services - Existing Customer - Replacement - 06258","Negotiation/Review","Existing Customer - Replacement","37270.69","76","2025-10-08","Purchased List","false","false","Prism Services","#N/A"
"GM3WZ4XGS4RF7YKWUP","Vertex Systems - Existing Customer - Replacement - 06259","Id. Decision Makers","Existing Customer - Replacement","61164.46","58","2026-03-10","Other","false","false","Vertex Systems","#N/A"
"TUNK9MIJIZTKX2KOII","Stratos Ventures - Existing Customer - Replacement - 06260","Qualification","Existing Customer - Replacement","55244.5","28","2025-04-28","Other","false","false","Stratos Ventures","#N/A"
"TLNXH2RWAKP7WWNJQC","Forge Innovations - Existing Customer - Downgrade - 06261","Qualification","Existing Customer - Downgrade","28725.19","18","2026-07-08","Phone Inquiry","false","false","Forge Innovations","#N/A"
"CTLDN0ANMAL9VOL9YE","Peak Industries - Existing Customer - Upgrade - 06262","Qualification","Existing Customer - Upgrade","73941.63","26","2025-07-21","Purchased List","false","false","Peak Industries","#N/A"
"LDMZR9VJF4YMJQQGF3","Vanguard Logic - New Customer - 06263","Perception Analysis","New Customer","55684.8","60","2026-03-16","Partner Referral","false","false","Vanguard Logic","#N/A"
"ZHH48PW4RTSNABBM3F","Catalyst Dynamics - Existing Customer - Downgrade - 06264","Qualification","Existing Customer - Downgrade","106641.76","20","2025-10-22","Partner Referral","false","false","Catalyst Dynamics","#N/A"
"S58HYGWZ5ZIIYJOFP8","Pulse Partners - Existing Customer - Downgrade - 06265","Closed Won","Existing Customer - Downgrade","25696.99","99","2026-07-10","External Referral","true","true","Pulse Partners","#N/A"
"NSCHOIS1CQB2JAW7KV","Flux Dynamics - Existing Customer - Upgrade - 06266","Closed Lost","Existing Customer - Upgrade","26126.9","1","2026-07-06","External Referral","true","false","Flux Dynamics","#N/A"
"RIWKYCPGMTCHH2S61P","Pulse Partners - Existing Customer - Downgrade - 06267","Prospecting","Existing Customer - Downgrade","72037.5","15","2025-11-18","External Referral","false","false","Pulse Partners","#N/A"
"JKUV4RMMLPDOIVW4ZI","Flux Innovations - New Customer - 06268","Closed Won","New Customer","19301.41","100","2026-08-27","Partner Referral","true","true","Flux Innovations","#N/A"
"906FXFRDMCBY5OEHNG","Matrix Technologies - Existing Customer - Replacement - 06269","Needs Analysis","Existing Customer - Replacement","21711.92","28","2026-03-19","External Referral","false","false","Matrix Technologies","#N/A"
"DBWUQVEH0SFEXI6XKI","Peak Global - Existing Customer - Replacement - 06270","Value Proposition","Existing Customer - Replacement","147768.49","41","2026-01-01","External Referral","false","false","Peak Global","#N/A"
"FZ7JZQFCG0ZECF8FTX","Vector Services - New Customer - 06271","Proposal/Price Quote","New Customer","17916.47","72","2025-03-12","Purchased List","false","false","Vector Services","#N/A"
"EPZ9JRFJIDTTDDCTDE","Nova Logic - New Customer - 06272","Perception Analysis","New Customer","14696.94","56","2026-04-10","Purchased List","false","false","Nova Logic","#N/A"
"9VSLDWXSYVHSWZIQNK","Matrix Solutions - New Customer - 06273","Perception Analysis","New Customer","35485.83","62","2026-02-13","External Referral","false","false","Matrix Solutions","#N/A"
"QEGNDYQZJENN4J1D92","Pulse Works - Existing Customer - Upgrade - 06274","Qualification","Existing Customer - Upgrade","107169.65","11","2026-07-07","Trade Show","false","false","Pulse Works","#N/A"
"ZWEWNFPMKJYZGHC5L8","Horizon Partners - Existing Customer - Downgrade - 06275","Qualification","Existing Customer - Downgrade","5354.01","11","2026-04-24","Web","false","false","Horizon Partners","#N/A"
"RJDXT4FJHYPWT4BJPD","Nexus Technologies - Existing Customer - Upgrade - 06276","Closed Won","Existing Customer - Upgrade","73023.18","94","2026-06-26","Trade Show","true","true","Nexus Technologies","#N/A"
"MKYZZCFTK9ISL23855","Vertex Capital - New Customer - 06277","Negotiation/Review","New Customer","51065.69","84","2026-04-12","Other","false","false","Vertex Capital","#N/A"
"2S9KOBN1Y55YR6DQXU","Vector Group - Existing Customer - Downgrade - 06278","Qualification","Existing Customer - Downgrade","114008.08","26","2025-05-12","Trade Show","false","false","Vector Group","#N/A"
"AGUZ8TBTHIFLLSQV5K","Stellar Ventures - Existing Customer - Downgrade - 06279","Perception Analysis","Existing Customer - Downgrade","96966.49","70","2026-04-27","Trade Show","false","false","Stellar Ventures","#N/A"
"3EU6TCFKZYHNUCXMBE","Horizon Innovations - Existing Customer - Downgrade - 06280","Closed Won","Existing Customer - Downgrade","15583.99","100","2026-04-09","Other","true","true","Horizon Innovations","#N/A"
"8OPWJGH8DKNB8NAXII","Forge Solutions - Existing Customer - Downgrade - 06281","Value Proposition","Existing Customer - Downgrade","37276.73","39","2025-06-16","Phone Inquiry","false","false","Forge Solutions","#N/A"
"R3BLP8LM5QPWLFWVSC","Vanguard Dynamics - Existing Customer - Replacement - 06282","Closed Won","Existing Customer - Replacement","45800.98","100","2026-01-28","Phone Inquiry","true","true","Vanguard Dynamics","#N/A"
"UYBWLMRPP9KZ0EBSG1","Cobalt Digital - Existing Customer - Upgrade - 06283","Proposal/Price Quote","Existing Customer - Upgrade","118780.11","66","2026-01-01","Purchased List","false","false","Cobalt Digital","#N/A"
"EUE1Z3ZZKFIYKGD6SG","Cobalt Networks - Existing Customer - Replacement - 06284","Negotiation/Review","Existing Customer - Replacement","127553.88","78","2025-11-04","Employee Referral","false","false","Cobalt Networks","#N/A"
"VDRBW19W8NH9NIZO1F","Titan Digital - New Customer - 06285","Qualification","New Customer","26486.46","27","2026-01-15","Web","false","false","Titan Digital","#N/A"
"YF2I82FV2ZZRVLYHX5","Atlas Solutions - Existing Customer - Replacement - 06286","Closed Won","Existing Customer - Replacement","48274.58","100","2025-08-04","Phone Inquiry","true","true","Atlas Solutions","#N/A"
"IOPPMRMRPTZAEK5MPU","Zenith Solutions - Existing Customer - Upgrade - 06287","Needs Analysis","Existing Customer - Upgrade","535892.21","34","2025-09-24","Web","false","false","Zenith Solutions","#N/A"
"GIFWI6CX1NPSHMMXUT","Cascade Solutions - Existing Customer - Upgrade - 06288","Closed Won","Existing Customer - Upgrade","7194.68","100","2025-10-03","Employee Referral","true","true","Cascade Solutions","#N/A"
"W4AIZXC4ZO8R0JVBRK","Cobalt Digital - Existing Customer - Upgrade - 06289","Closed Won","Existing Customer - Upgrade","99970.09","93","2026-04-23","External Referral","true","true","Cobalt Digital","#N/A"
"8XTGCANOLCSJLK6AEG","Ember Analytics - Existing Customer - Downgrade - 06290","Closed Lost","Existing Customer - Downgrade","117060.41","4","2025-09-17","Phone Inquiry","true","false","Ember Analytics","#N/A"
"SU3HMSBQR8RGVR24FD","Prism Analytics - Existing Customer - Upgrade - 06291","Closed Lost","Existing Customer - Upgrade","61626.88","0","2025-09-12","Web","true","false","Prism Analytics","#N/A"
"ANG2ZMRBQR0YRZQ1XX","Cascade Logic - New Customer - 06292","Closed Lost","New Customer","23627.0","10","2025-10-07","Phone Inquiry","true","false","Cascade Logic","#N/A"
"IXBF3AL0UN1FPD5W6A","Meridian Solutions - Existing Customer - Replacement - 06293","Closed Won","Existing Customer - Replacement","55548.2","95","2026-08-14","Web","true","true","Meridian Solutions","#N/A"
"EPSZA71LEKZEXJI7WU","Cipher Group - Existing Customer - Replacement - 06294","Needs Analysis","Existing Customer - Replacement","20874.86","35","2025-10-03","Other","false","false","Cipher Group","#N/A"
"DKJELEVLQ85NHCQUMQ","Forge Digital - New Customer - 06295","Negotiation/Review","New Customer","23694.17","80","2025-12-12","Employee Referral","false","false","Forge Digital","#N/A"
"NZHRTT7OGOURYID2AV","Flux Services - Existing Customer - Downgrade - 06296","Value Proposition","Existing Customer - Downgrade","43893.12","31","2026-05-15","Trade Show","false","false","Flux Services","#N/A"
"ZYVKQACOMIDRNES6TT","Helix Logic - New Customer - 06297","Needs Analysis","New Customer","21517.6","22","2025-07-27","Employee Referral","false","false","Helix Logic","#N/A"
"E6GOIEWT6TEPW7KAFT","Zenith Global - New Customer - 06298","Prospecting","New Customer","36436.91","5","2025-09-13","Phone Inquiry","false","false","Zenith Global","#N/A"
"GYW9EATZH8TKBLUWQM","Pulse Technologies - Existing Customer - Upgrade - 06299","Qualification","Existing Customer - Upgrade","28016.75","17","2026-01-15","Other","false","false","Pulse Technologies","#N/A"
"MSQWRVKZYCLCDRAGNQ","Vanguard Labs - New Customer - 06300","Closed Won","New Customer","15222.39","100","2026-07-02","Partner Referral","true","true","Vanguard Labs","#N/A"
"JETZWERIKEWWFZ8MCX","Prism Innovations - Existing Customer - Upgrade - 06301","Closed Won","Existing Customer - Upgrade","3818.11","100","2025-11-11","Purchased List","true","true","Prism Innovations","#N/A"
"2YSZNRZFXOQSUCSIBD","Pinnacle Corp - New Customer - 06302","Id. Decision Makers","New Customer","20970.9","54","2025-08-04","Trade Show","false","false","Pinnacle Corp","#N/A"
"1LASZTJHF2PZ6V9K81","Prism Corp - New Customer - 06303","Qualification","New Customer","5711.29","17","2025-07-08","Phone Inquiry","false","false","Prism Corp","#N/A"
"UOHCDZFJAFAN9YB7LC","Apex Capital - Existing Customer - Replacement - 06304","Closed Won","Existing Customer - Replacement","15898.88","100","2025-11-17","Partner Referral","true","true","Apex Capital","#N/A"
"K6RTNLHXBSK5BDHJTX","Onyx Systems - New Customer - 06305","Perception Analysis","New Customer","7540.2","65","2025-04-03","Purchased List","false","false","Onyx Systems","#N/A"
"VCTT5KLMZPORI2WIHW","Ember Partners - New Customer - 06306","Closed Won","New Customer","83300.17","98","2025-05-13","Phone Inquiry","true","true","Ember Partners","#N/A"
"WIB61ZJE2Y4MNB8YI9","Zenith Enterprises - New Customer - 06307","Prospecting","New Customer","75404.28","16","2025-07-25","Employee Referral","false","false","Zenith Enterprises","#N/A"
"IRNGLQDXCQGNEBKR7V","Cobalt Group - Existing Customer - Replacement - 06308","Value Proposition","Existing Customer - Replacement","310796.41","39","2025-09-22","Employee Referral","false","false","Cobalt Group","#N/A"
"GULHSSTGGNOJYU5OYC","Onyx Works - Existing Customer - Upgrade - 06309","Needs Analysis","Existing Customer - Upgrade","57660.07","32","2026-06-02","Other","false","false","Onyx Works","#N/A"
