"Id","Name","StageName","Type","Amount","Probability","CloseDate","LeadSource","AccountId","Errors"
"#N/A","Summit Services - Existing Customer - Downgrade - 05165","Closed Lost","Existing Customer - Downgrade","18087.39","4","2026-05-15","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cobalt Digital - Existing Customer - Replacement - 05166","Closed Won","Existing Customer - Replacement","32223.06","94","2026-02-26","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Quantum Networks - Existing Customer - Replacement - 05167","Needs Analysis","Existing Customer - Replacement","10200.12","37","2026-02-03","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Summit Ventures - Existing Customer - Upgrade - 05168","Qualification","Existing Customer - Upgrade","288794.66","18","2026-01-07","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Nexus Works - Existing Customer - Downgrade - 05169","Value Proposition","Existing Customer - Downgrade","24222.48","41","2026-05-24","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Zenith Partners - Existing Customer - Upgrade - 05170","Proposal/Price Quote","Existing Customer - Upgrade","111664.59","77","2026-07-17","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Nova Partners - Existing Customer - Upgrade - 05171","Proposal/Price Quote","Existing Customer - Upgrade","36442.88","73","2025-06-18","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Matrix Labs - Existing Customer - Downgrade - 05172","Needs Analysis","Existing Customer - Downgrade","212466.07","22","2026-08-20","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stellar Ventures - Existing Customer - Downgrade - 05173","Closed Won","Existing Customer - Downgrade","43203.6","100","2025-12-01","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cipher Industries - Existing Customer - Downgrade - 05174","Id. Decision Makers","Existing Customer - Downgrade","12336.37","60","2026-09-02","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pulse Digital - Existing Customer - Replacement - 05175","Id. Decision Makers","Existing Customer - Replacement","392553.9","55","2025-07-31","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Nexus Services - New Customer - 05176","Perception Analysis","New Customer","191044.84","69","2026-06-23","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vector Group - Existing Customer - Replacement - 05177","Prospecting","Existing Customer - Replacement","73378.14","13","2026-01-07","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cipher Capital - New Customer - 05178","Negotiation/Review","New Customer","166278.07","76","2026-04-10","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Forge Labs - Existing Customer - Downgrade - 05179","Qualification","Existing Customer - Downgrade","11028.36","20","2025-08-25","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vertex Innovations - Existing Customer - Upgrade - 05180","Value Proposition","Existing Customer - Upgrade","107518.73","41","2025-06-04","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Flux Services - New Customer - 05181","Qualification","New Customer","102707.14","21","2025-07-08","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Peak Corp - Existing Customer - Downgrade - 05182","Value Proposition","Existing Customer - Downgrade","10083.52","31","2025-06-17","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Zenith Networks - Existing Customer - Downgrade - 05183","Qualification","Existing Customer - Downgrade","44122.52","17","2025-07-17","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Nexus Technologies - New Customer - 05184","Negotiation/Review","New Customer","16453.27","73","2026-04-07","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Titan Services - Existing Customer - Upgrade - 05185","Negotiation/Review","Existing Customer - Upgrade","268487.13","88","2026-09-03","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Nova Innovations - New Customer - 05186","Id. Decision Makers","New Customer","7444.45","42","2026-08-19","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Titan Logic - Existing Customer - Upgrade - 05187","Qualification","Existing Customer - Upgrade","24238.81","11","2025-10-02","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Horizon Services - Existing Customer - Downgrade - 05188","Id. Decision Makers","Existing Customer - Downgrade","25957.61","48","2025-12-08","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Titan Works - Existing Customer - Downgrade - 05189","Qualification","Existing Customer - Downgrade","111813.48","16","2026-05-23","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Prism Dynamics - Existing Customer - Replacement - 05190","Closed Won","Existing Customer - Replacement","9924.85","100","2026-05-02","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Quantum Networks - Existing Customer - Upgrade - 05191","Needs Analysis","Existing Customer - Upgrade","40751.22","30","2026-05-26","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Matrix Systems - Existing Customer - Downgrade - 05192","Proposal/Price Quote","Existing Customer - Downgrade","291074.14","75","2026-02-10","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Matrix Networks - Existing Customer - Downgrade - 05193","Value Proposition","Existing Customer - Downgrade","245364.86","43","2025-04-18","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cobalt Services - Existing Customer - Upgrade - 05194","Closed Lost","Existing Customer - Upgrade","38694.65","3","2026-04-17","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Apex Industries - Existing Customer - Replacement - 05195","Closed Won","Existing Customer - Replacement","57016.04","100","2026-08-26","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stratos Group - Existing Customer - Downgrade - 05196","Id. Decision Makers","Existing Customer - Downgrade","58182.27","46","2025-03-28","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stellar Dynamics - New Customer - 05197","Id. Decision Makers","New Customer","30464.1","48","2026-01-26","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Horizon Partners - Existing Customer - Upgrade - 05198","Negotiation/Review","Existing Customer - Upgrade","5909.49","88","2025-07-01","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Titan Digital - Existing Customer - Upgrade - 05199","Qualification","Existing Customer - Upgrade","8130.2","22","2025-06-14","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Titan Labs - Existing Customer - Upgrade - 05200","Closed Lost","Existing Customer - Upgrade","20753.99","4","2025-10-13","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Zenith Corp - New Customer - 05201","Closed Lost","New Customer","21793.93","6","2026-06-08","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cipher Corp - Existing Customer - Downgrade - 05202","Closed Won","Existing Customer - Downgrade","96449.52","94","2025-03-14","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Onyx Digital - Existing Customer - Upgrade - 05203","Qualification","Existing Customer - Upgrade","1007793.34","22","2026-07-03","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Quantum Capital - New Customer - 05204","Qualification","New Customer","79530.8","22","2025-09-24","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Meridian Dynamics - Existing Customer - Upgrade - 05205","Closed Won","Existing Customer - Upgrade","180014.2","100","2025-06-04","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stratos Global - Existing Customer - Upgrade - 05206","Negotiation/Review","Existing Customer - Upgrade","106345.02","85","2026-05-25","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Catalyst Ventures - Existing Customer - Upgrade - 05207","Closed Won","Existing Customer - Upgrade","8286.13","100","2026-05-04","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Apex Logic - Existing Customer - Downgrade - 05208","Closed Lost","Existing Customer - Downgrade","58075.12","0","2025-05-22","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Catalyst Enterprises - Existing Customer - Replacement - 05209","Closed Lost","Existing Customer - Replacement","60678.7","5","2025-11-03","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vertex Networks - Existing Customer - Replacement - 05210","Perception Analysis","Existing Customer - Replacement","70842.06","62","2025-04-15","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Titan Innovations - New Customer - 05211","Perception Analysis","New Customer","47506.95","56","2025-07-30","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vector Industries - Existing Customer - Upgrade - 05212","Closed Won","Existing Customer - Upgrade","31929.75","94","2026-08-10","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Flux Capital - Existing Customer - Replacement - 05213","Closed Won","Existing Customer - Replacement","19258.16","95","2025-12-30","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Titan Logic - New Customer - 05214","Closed Won","New Customer","50278.68","91","2026-07-06","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stellar Innovations - Existing Customer - Upgrade - 05215","Needs Analysis","Existing Customer - Upgrade","5712.5","38","2026-03-25","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Zenith Logic - New Customer - 05216","Proposal/Price Quote","New Customer","28481.06","74","2026-06-05","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Flux Group - Existing Customer - Upgrade - 05217","Qualification","Existing Customer - Upgrade","91225.23","17","2026-01-09","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Nova Industries - Existing Customer - Downgrade - 05218","Value Proposition","Existing Customer - Downgrade","127789.37","48","2026-01-01","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Summit Analytics - Existing Customer - Downgrade - 05219","Closed Lost","Existing Customer - Downgrade","464122.66","9","2025-06-04","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Onyx Industries - Existing Customer - Downgrade - 05220","Negotiation/Review","Existing Customer - Downgrade","62473.98","73","2025-03-27","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Atlas Innovations - Existing Customer - Replacement - 05221","Proposal/Price Quote","Existing Customer - Replacement","200228.34","71","2025-04-24","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Quantum Digital - Existing Customer - Replacement - 05222","Closed Lost","Existing Customer - Replacement","18989.05","1","2025-06-14","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vanguard Global - Existing Customer - Replacement - 05223","Closed Won","Existing Customer - Replacement","32305.51","91","2026-08-06","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Prism Corp - Existing Customer - Downgrade - 05224","Prospecting","Existing Customer - Downgrade","125453.99","17","2025-03-31","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Ember Industries - Existing Customer - Replacement - 05225","Perception Analysis","Existing Customer - Replacement","26819.03","66","2025-11-27","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Orbit Works - Existing Customer - Downgrade - 05226","Closed Won","Existing Customer - Downgrade","231985.73","100","2026-06-01","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Matrix Systems - Existing Customer - Upgrade - 05227","Value Proposition","Existing Customer - Upgrade","248159.41","44","2025-10-31","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Summit Logic - New Customer - 05228","Value Proposition","New Customer","75171.27","45","2025-10-13","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Atlas Dynamics - Existing Customer - Upgrade - 05229","Prospecting","Existing Customer - Upgrade","133472.43","9","2025-07-27","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Horizon Global - New Customer - 05230","Id. Decision Makers","New Customer","47196.45","43","2026-09-01","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Zenith Global - New Customer - 05231","Closed Lost","New Customer","6690.22","0","2026-08-04","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Onyx Corp - Existing Customer - Replacement - 05232","Value Proposition","Existing Customer - Replacement","43621.15","44","2026-05-11","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vanguard Enterprises - Existing Customer - Upgrade - 05233","Needs Analysis","Existing Customer - Upgrade","11271.39","40","2026-08-01","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Meridian Enterprises - New Customer - 05234","Needs Analysis","New Customer","20144.48","29","2025-11-19","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Prism Labs - Existing Customer - Upgrade - 05235","Needs Analysis","Existing Customer - Upgrade","67334.62","35","2026-09-01","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Forge Analytics - Existing Customer - Replacement - 05236","Closed Won","Existing Customer - Replacement","118348.53","100","2025-05-06","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Zenith Labs - New Customer - 05237","Prospecting","New Customer","5677.15","18","2026-07-27","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pulse Enterprises - Existing Customer - Replacement - 05238","Qualification","Existing Customer - Replacement","24201.38","17","2025-12-18","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cascade Enterprises - Existing Customer - Replacement - 05239","Proposal/Price Quote","Existing Customer - Replacement","28316.89","62","2025-08-25","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cobalt Corp - Existing Customer - Downgrade - 05240","Needs Analysis","Existing Customer - Downgrade","297783.92","35","2025-05-07","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Horizon Group - Existing Customer - Upgrade - 05241","Proposal/Price Quote","Existing Customer - Upgrade","184609.86","64","2026-05-21","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Titan Global - Existing Customer - Upgrade - 05242","Value Proposition","Existing Customer - Upgrade","150516.45","50","2025-06-19","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Atlas Partners - Existing Customer - Downgrade - 05243","Qualification","Existing Customer - Downgrade","489143.53","13","2025-04-24","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vector Digital - Existing Customer - Downgrade - 05244","Proposal/Price Quote","Existing Customer - Downgrade","40152.57","72","2025-03-20","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Forge Digital - Existing Customer - Downgrade - 05245","Value Proposition","Existing Customer - Downgrade","21363.1","46","2025-04-14","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Onyx Dynamics - New Customer - 05246","Value Proposition","New Customer","196795.47","31","2026-08-11","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Horizon Digital - Existing Customer - Replacement - 05247","Closed Won","Existing Customer - Replacement","47490.48","100","2026-05-07","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stratos Systems - Existing Customer - Upgrade - 05248","Closed Won","Existing Customer - Upgrade","7852.8","90","2026-03-17","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vertex Industries - Existing Customer - Replacement - 05249","Needs Analysis","Existing Customer - Replacement","94270.17","22","2025-12-10","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Horizon Logic - Existing Customer - Upgrade - 05250","Closed Lost","Existing Customer - Upgrade","52471.33","0","2026-07-24","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cascade Logic - New Customer - 05251","Needs Analysis","New Customer","66922.03","31","2025-03-27","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Apex Networks - New Customer - 05252","Closed Won","New Customer","63411.96","100","2026-01-07","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Nova Services - Existing Customer - Downgrade - 05253","Value Proposition","Existing Customer - Downgrade","153075.27","35","2026-01-13","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vanguard Group - Existing Customer - Upgrade - 05254","Prospecting","Existing Customer - Upgrade","84967.25","3","2025-03-28","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Summit Systems - Existing Customer - Upgrade - 05255","Needs Analysis","Existing Customer - Upgrade","64117.38","22","2025-07-31","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vanguard Networks - Existing Customer - Replacement - 05256","Value Proposition","Existing Customer - Replacement","20147.8","46","2026-05-26","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Ember Innovations - Existing Customer - Downgrade - 05257","Needs Analysis","Existing Customer - Downgrade","11792.36","30","2025-08-12","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Atlas Innovations - Existing Customer - Replacement - 05258","Value Proposition","Existing Customer - Replacement","123277.51","33","2025-12-31","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Meridian Partners - Existing Customer - Replacement - 05259","Value Proposition","Existing Customer - Replacement","16459.14","32","2025-04-27","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cipher Solutions - Existing Customer - Replacement - 05260","Perception Analysis","Existing Customer - Replacement","268842.84","55","2026-02-03","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Zenith Networks - Existing Customer - Upgrade - 05261","Negotiation/Review","Existing Customer - Upgrade","10595","71","2025-12-04","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Onyx Digital - Existing Customer - Replacement - 05262","Proposal/Price Quote","Existing Customer - Replacement","699537.12","75","2025-08-01","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Meridian Partners - New Customer - 05263","Id. Decision Makers","New Customer","22718.83","49","2025-09-16","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vertex Corp - Existing Customer - Replacement - 05264","Qualification","Existing Customer - Replacement","8544.62","12","2026-04-11","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Flux Group - Existing Customer - Replacement - 05265","Needs Analysis","Existing Customer - Replacement","43595.08","35","2025-07-23","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cobalt Group - Existing Customer - Upgrade - 05266","Negotiation/Review","Existing Customer - Upgrade","40746.9","83","2026-03-16","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Zenith Solutions - New Customer - 05267","Qualification","New Customer","135580.47","23","2026-02-27","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Quantum Enterprises - Existing Customer - Replacement - 05268","Proposal/Price Quote","Existing Customer - Replacement","41210.84","66","2025-10-29","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pulse Digital - Existing Customer - Replacement - 05269","Closed Won","Existing Customer - Replacement","49443.03","95","2025-12-31","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Forge Solutions - New Customer - 05270","Perception Analysis","New Customer","69057.4","65","2025-11-25","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Titan Innovations - Existing Customer - Downgrade - 05271","Closed Lost","Existing Customer - Downgrade","17731.11","0","2026-01-28","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Flux Group - Existing Customer - Replacement - 05272","Needs Analysis","Existing Customer - Replacement","32827.35","22","2026-02-03","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Apex Digital - Existing Customer - Upgrade - 05273","Prospecting","Existing Customer - Upgrade","51464.76","12","2025-12-18","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pinnacle Networks - Existing Customer - Upgrade - 05274","Closed Won","Existing Customer - Upgrade","442458.86","94","2025-09-24","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Nova Ventures - Existing Customer - Replacement - 05275","Closed Won","Existing Customer - Replacement","23076.78","93","2026-02-02","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vector Logic - Existing Customer - Upgrade - 05276","Closed Won","Existing Customer - Upgrade","45170.71","100","2026-08-27","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stellar Capital - Existing Customer - Upgrade - 05277","Negotiation/Review","Existing Customer - Upgrade","83670.32","71","2025-10-06","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stratos Industries - Existing Customer - Downgrade - 05278","Qualification","Existing Customer - Downgrade","3092.52","23","2025-07-08","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Atlas Dynamics - Existing Customer - Replacement - 05279","Closed Lost","Existing Customer - Replacement","124695.02","5","2025-09-05","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cobalt Digital - Existing Customer - Upgrade - 05280","Value Proposition","Existing Customer - Upgrade","108807.07","44","2026-06-17","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Cascade Logic - Existing Customer - Downgrade - 05281","Qualification","Existing Customer - Downgrade","114395.76","25","2026-04-30","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vertex Industries - New Customer - 05282","Needs Analysis","New Customer","1731914.22","32","2025-10-14","External Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Catalyst Systems - Existing Customer - Downgrade - 05283","Qualification","Existing Customer - Downgrade","85195.47","12","2025-09-12","Purchased List","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Summit Industries - New Customer - 05284","Closed Lost","New Customer","6355.75","0","2026-08-27","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Horizon Technologies - New Customer - 05285","Value Proposition","New Customer","19135.38","36","2026-06-23","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Zenith Works - Existing Customer - Downgrade - 05286","Closed Won","Existing Customer - Downgrade","78324.97","95","2025-08-21","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Zenith Group - New Customer - 05287","Negotiation/Review","New Customer","63262.47","88","2026-06-05","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Titan Capital - Existing Customer - Downgrade - 05288","Qualification","Existing Customer - Downgrade","2894.11","19","2026-05-18","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Meridian Dynamics - Existing Customer - Downgrade - 05289","Id. Decision Makers","Existing Customer - Downgrade","20654.53","48","2026-07-06","Employee Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Horizon Analytics - Existing Customer - Downgrade - 05290","Prospecting","Existing Customer - Downgrade","34674.33","19","2025-12-14","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vector Technologies - New Customer - 05291","Needs Analysis","New Customer","13523.13","33","2025-08-06","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vector Innovations - Existing Customer - Downgrade - 05292","Prospecting","Existing Customer - Downgrade","345854.11","14","2026-08-03","Web","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Vertex Enterprises - Existing Customer - Upgrade - 05293","Qualification","Existing Customer - Upgrade","41376.28","23","2025-08-29","Trade Show","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stellar Digital - New Customer - 05294","Qualification","New Customer","84401.53","12","2026-04-08","Partner Referral","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Pulse Partners - Existing Customer - Replacement - 05295","Negotiation/Review","Existing Customer - Replacement","36217.53","77","2025-09-10","Phone Inquiry","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Horizon Enterprises - New Customer - 05296","Perception Analysis","New Customer","314607.65","54","2026-08-31","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
"#N/A","Stellar Ventures - Existing Customer - Upgrade - 05297","Proposal/Price Quote","Existing Customer - Upgrade","38490.17","69","2026-03-16","Other","#N/A","STORAGE_LIMIT_EXCEEDED:storage limit exceeded:--"
